,doi,publicationDate,publisher,subject,type,name
1728,doi:10.7910/DVN/BPSZZS,2018,vec,Medicine; Health and Life Sciences,RESEARCH_GROUP,Virus Epidemiology and Control (VEC) Dataverse
1729,doi:10.7910/DVN/OE6TS2,2019,vec,Medicine; Health and Life Sciences,RESEARCH_GROUP,Virus Epidemiology and Control (VEC) Dataverse
1730,doi:10.7910/DVN/LVGYYW,2018,vec,Medicine; Health and Life Sciences,RESEARCH_GROUP,Virus Epidemiology and Control (VEC) Dataverse
1731,doi:10.7910/DVN/NDJFNZ,2018,vec,Medicine; Health and Life Sciences,RESEARCH_GROUP,Virus Epidemiology and Control (VEC) Dataverse
1732,doi:10.7910/DVN/U1GGGQ,2016,kbanda,Social Sciences,RESEARCHERS,Kevin K. Banda Dataverse
1733,doi:10.7910/DVN/J2YRUN,2017,kbanda,Social Sciences,RESEARCHERS,Kevin K. Banda Dataverse
1734,doi:10.7910/DVN/J4MKWF,2019,kbanda,Social Sciences,RESEARCHERS,Kevin K. Banda Dataverse
1735,doi:10.7910/DVN/8DQFXQ,2019,vinicius_santana_ad_ufpe_2019,Social Sciences,TEACHING_COURSES,Proto data for replication of Data Analysis Class Paper
1736,doi:10.7910/DVN/G0HJLV,2019,ESD_GouldUrpelainen_EduationAttitudesLPG,Social Sciences,RESEARCH_PROJECTS,Dataverse and Replication Code: The Role of Education and Attitudes in Cooking Fuel Choice: Evidence from two states in India
1737,doi:10.7910/DVN/GXXKU0,2020,kadeem-gilbert,Medicine; Health and Life Sciences;Other,RESEARCHERS,Kadeem Gilbert Dataverse
1738,doi:10.7910/DVN/JQV0DJ,2019,Rodrigues-Silveira,Social Sciences,RESEARCHERS,Rodrigues-Silveira Dataverse
1739,doi:10.7910/DVN/HYOWFW,2017,Rodrigues-Silveira,Social Sciences,RESEARCHERS,Rodrigues-Silveira Dataverse
1740,doi:10.7910/DVN/7ZZKC7,2020,pomelo_metec_2019,Other,RESEARCHERS,PoMELO METEC 2019 Data and Reporting
1741,doi:10.7910/DVN/229VVX,2016,napaxton,Social Sciences,RESEARCHERS,Nathan A. Paxton Dataverse
1742,doi:10.7910/DVN/XNOARV,2019,mine2018,Social Sciences,RESEARCH_PROJECTS,Open Data for Mapping Italian News Media Political Coverage in the Lead-up of 2018 General Election
1743,doi:10.7910/DVN/TRTXLP,2016,clucas,Social Sciences,RESEARCHERS,Christopher Lucas Dataverse
1744,doi:10.7910/DVN/PMKK9S,2020,educationandcontext,Social Sciences,RESEARCHERS,"International student evaluations, policy recommendations, and the teaching profession: Does context matter?"
1745,doi:10.7910/DVN/EB8DD8,2019,CJFariss,Social Sciences,RESEARCHERS,Christopher J. Fariss Dataverse
1746,doi:10.7910/DVN/5QA9YS,2017,CJFariss,Social Sciences,RESEARCHERS,Christopher J. Fariss Dataverse
1747,doi:10.7910/DVN/HEGV1N,2018,laronwilliams,Social Sciences,RESEARCHERS,Laron Williams' Dataverse
1748,doi:10.7910/DVN/I6DUQY,2018,laronwilliams,Social Sciences,RESEARCHERS,Laron Williams' Dataverse
1749,doi:10.7910/DVN/OMS7VI,2018,MarkusGastinger,Social Sciences,RESEARCHERS,Markus Gastinger Dataverse
1750,doi:10.7910/DVN/NSRG8T,2017,G6PD-flow-cytometric,Medicine; Health and Life Sciences,RESEARCHERS,MICHAEL KALNOKY Dataverse
1751,doi:10.7910/DVN/DX4HLQ,2016,FPA,Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1752,doi:10.7910/DVN/ZVQ90X,2020,FPA,Earth and Environmental Sciences;Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1753,doi:10.7910/DVN/A3HBWB,2017,FPA,Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1754,doi:10.7910/DVN/BV7YUU,2016,FPA,Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1755,doi:10.7910/DVN/6M4LFJ,2016,FPA,Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1756,doi:10.7910/DVN/HQBRHO,2018,FPA,Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1757,doi:10.7910/DVN/TX160A,2016,FPA,Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1758,doi:10.7910/DVN/G4SZXG,2016,FPA,Social Sciences,JOURNALS,Foreign Policy Analysis Dataverse
1759,doi:10.7910/DVN/TCYTEO,2020,sentencasCriminais,Arts and Humanities;Law;Social Sciences,RESEARCHERS,Lucas Magalhães Dataverse
1760,doi:10.7910/DVN/IJKAUR,2018,alkon,Agricultural Sciences;Earth and Environmental Sciences;Social Sciences,RESEARCHERS,Meir Alkon Dataverse
1761,doi:10.7910/DVN/NURHVT,2020,jkarreth,Social Sciences,RESEARCHERS,Johannes Karreth Dataverse
1762,doi:10.7910/DVN/ZTLUF1,2018,jkarreth,Social Sciences,RESEARCHERS,Johannes Karreth Dataverse
1763,doi:10.7910/DVN/KMUYUK,2017,jkarreth,Social Sciences,RESEARCHERS,Johannes Karreth Dataverse
1764,doi:10.7910/DVN/BTKZEQ,2015,jkarreth,Social Sciences,RESEARCHERS,Johannes Karreth Dataverse
1765,doi:10.7910/DVN/6Q0UJO,2015,jkarreth,Social Sciences,RESEARCHERS,Johannes Karreth Dataverse
1766,doi:10.7910/DVN/OE6UMR,2019,joshuabecker,Social Sciences,RESEARCHERS,Joshua Becker Dataverse
1767,doi:10.7910/DVN/T1DDVF,2018,mbuntaine,Social Sciences,RESEARCHERS,Mark Buntaine Dataverse
1768,doi:10.7910/DVN/MUFWVT,2016,mbuntaine,Social Sciences,RESEARCHERS,Mark Buntaine Dataverse
1769,doi:10.7910/DVN/GT6EJJ,2015,mbuntaine,Earth and Environmental Sciences;Social Sciences,RESEARCHERS,Mark Buntaine Dataverse
1770,doi:10.7910/DVN/6GPLRU,2017,mbuntaine,Social Sciences,RESEARCHERS,Mark Buntaine Dataverse
1771,doi:10.7910/DVN/15YF0R,2018,mbuntaine,Social Sciences,RESEARCHERS,Mark Buntaine Dataverse
1772,doi:10.7910/DVN/3AA5CQ,2016,nh2376_qmss_thesis,Social Sciences,RESEARCH_PROJECTS,QMSS Thesis Dataverse
1773,doi:10.7910/DVN/TVLHQX,2016,ll2937,Social Sciences,RESEARCH_PROJECTS,Thesis_trust and happiness Dataverse
1774,doi:10.7910/DVN/A3NO2G,2019,speeches,Social Sciences,RESEARCHERS,Congress Speeches Dataverse
1775,doi:10.7910/DVN/HWH5YN,2016,rdarps,Social Sciences,RESEARCHERS,Brandon de la Cuesta Dataverse
1776,doi:10.7910/DVN/BBDYUZ,2017,KITE,Earth and Environmental Sciences,ORGANIZATIONS_INSTITUTIONS,York Institute for Tropical Ecosystems Dataverse
1777,doi:10.7910/DVN/PSETMP,2018,Advances_Self_Monitoring,Social Sciences,RESEARCHERS,Christopher Weber Dataverse
1778,doi:10.7910/DVN/HETS9K,2016,djmallinson,Social Sciences,RESEARCHERS,Daniel J Mallinson Dataverse
1779,doi:10.7910/DVN/28763,2015,djmallinson,Social Sciences,RESEARCHERS,Daniel J Mallinson Dataverse
1780,doi:10.7910/DVN/ZOUXHF,2016,djmallinson,Social Sciences,RESEARCHERS,Daniel J Mallinson Dataverse
1781,doi:10.7910/DVN/6RCYDU,2015,djmallinson,Social Sciences,RESEARCHERS,Daniel J Mallinson Dataverse
1782,doi:10.7910/DVN/1GDKSV,2016,arwhite,Social Sciences,RESEARCHERS,Ariel White Dataverse
1783,doi:10.7910/DVN/J5GCZQ,2019,DJHOPKINS,Social Sciences,RESEARCHERS,Daniel J. Hopkins Dataverse
1784,doi:10.7910/DVN/KFIKH8,2016,DJHOPKINS,Social Sciences,RESEARCHERS,Daniel J. Hopkins Dataverse
1785,doi:10.7910/DVN/FRWBPJ,2016,DJHOPKINS,Social Sciences,RESEARCHERS,Daniel J. Hopkins Dataverse
1786,doi:10.7910/DVN/IYBIUP,2020,areeves,Social Sciences,UNCATEGORIZED,Andrew Reeves Dataverse
1787,doi:10.7910/DVN/8TB7GO,2019,king,Computer and Information Science;Mathematical Sciences;Social Sciences,RESEARCHERS,Gary King Dataverse
1788,doi:10.7910/DVN/26935,2015,king,Social Sciences,RESEARCHERS,Gary King Dataverse
1789,doi:10.7910/DVN/1EMHTK,2017,king,Social Sciences,RESEARCHERS,Gary King Dataverse
1790,doi:10.7910/DVN/HMVALS,2018,cjip,Social Sciences,JOURNALS,The Chinese Journal of International Politics Dataverse
1791,doi:10.7910/DVN/KYQSY8,2020,ruralelectrificationcamps,Social Sciences,RESEARCH_PROJECTS,Increasing Rural Electrification through Connection Campaigns
1792,doi:10.7910/DVN/GXX1TS,2019,borbademiranda,Social Sciences,RESEARCH_PROJECTS,Lucas Borba Dataverse
1793,doi:10.7910/DVN/QOL1UK,2019,borbademiranda,Social Sciences,RESEARCH_PROJECTS,Lucas Borba Dataverse
1794,doi:10.7910/DVN/XWLKFM,2016,pierskalla,Social Sciences,RESEARCHERS,Jan Pierskalla Dataverse
1795,doi:10.7910/DVN/WJ9T9R,2016,pierskalla,Social Sciences,RESEARCHERS,Jan Pierskalla Dataverse
1796,doi:10.7910/DVN/L1Y2KJ,2016,pierskalla,Social Sciences,RESEARCHERS,Jan Pierskalla Dataverse
1797,doi:10.7910/DVN/ALEBMM,2016,pierskalla,Social Sciences,RESEARCHERS,Jan Pierskalla Dataverse
1798,doi:10.7910/DVN/Q7U1GP,2016,pierskalla,Social Sciences,RESEARCHERS,Jan Pierskalla Dataverse
1799,doi:10.7910/DVN/UEFVV5,2016,pierskalla,Social Sciences,RESEARCHERS,Jan Pierskalla Dataverse
1800,doi:10.7910/DVN/L55JBL,2019,ps,Social Sciences,JOURNALS,PS: Political Science & Politics
1801,doi:10.7910/DVN/N9XP0Y,2019,RandyCragun,Social Sciences,RESEARCHERS,Randy Cragun Dataverse
1802,doi:10.7910/DVN/72GCGD,2018,isec,Social Sciences,JOURNALS,International Security Dataverse
1803,doi:10.7910/DVN/JIJJYE,2019,isec,Social Sciences,JOURNALS,International Security Dataverse
1804,doi:10.7910/DVN/UXIBNO,2017,dutchparl,Social Sciences,RESEARCH_PROJECTS,Dutch Parliamentary Behaviour Dataset Dataverse
1805,doi:10.7910/DVN/Q86FEQ,2019,fdfdferer323213asreadme2adme2,Social Sciences,RESEARCH_PROJECTS,Readme2 Replication
1806,doi:10.7910/DVN/HIIMRK,2019,turning-out-but-not-voting,Social Sciences,RESEARCHERS,Jakub Lysek
1807,doi:10.7910/DVN/1LAK3R,2017,mleven,Social Sciences,RESEARCHERS,Matt Levendusky Dataverse
1808,doi:10.7910/DVN/KFQOCV,2019,policing_bias_bounds,Social Sciences,RESEARCH_PROJECTS,Replication Materials for 'Administrative Records Mask Racially Biased Policing'
1809,doi:10.7910/DVN/RYHXMW,2017,tomlouwerse,Social Sciences,RESEARCHERS,Tom Louwerse Dataverse
1810,doi:10.7910/DVN/XWAT9E,2016,tomlouwerse,Social Sciences,RESEARCHERS,Tom Louwerse Dataverse
1811,doi:10.7910/DVN/25641,2017,tomlouwerse,Social Sciences,RESEARCHERS,Tom Louwerse Dataverse
1812,doi:10.7910/DVN/PWVLTU,2015,CCAFSbaseline,Earth and Environmental Sciences;Agricultural Sciences;Medicine; Health and Life Sciences;Other;Social Sciences,RESEARCH_PROJECTS,"CCAFS - Climate Change, Agriculture and Food Security Dataverse"
1813,doi:10.7910/DVN/NKGCNA,2015,jjharden,Social Sciences,RESEARCHERS,Jeffrey J. Harden Dataverse
1814,doi:10.7910/DVN/W4XWVU,2020,sjuhl,Social Sciences,RESEARCHERS,Sebastian Juhl Dataverse
1815,doi:10.7910/DVN/KHIMOS,2020,sjuhl,Social Sciences,RESEARCHERS,Sebastian Juhl Dataverse
1816,doi:10.7910/DVN/5OG9VV,2019,hkwon,Social Sciences,RESEARCHERS,Hyeok Yong Kwon Dataverse
1817,doi:10.7910/DVN/POGK8L,2020,dissetacao,Social Sciences,RESEARCHERS,Eliza Salvador Dataverse
1818,doi:10.7910/DVN/GLFP8L,2018,cqs,Social Sciences,UNCATEGORIZED,Carsten Q. Schneider Dataverse
1819,doi:10.7910/DVN/2YZO3K,2016,cqs,Social Sciences,UNCATEGORIZED,Carsten Q. Schneider Dataverse
1820,doi:10.7910/DVN/RZTWFD,2017,cqs,Social Sciences,UNCATEGORIZED,Carsten Q. Schneider Dataverse
1821,doi:10.7910/DVN/Q2M1AS,2020,arzheimer,Social Sciences,UNCATEGORIZED,Kai Arzheimer Dataverse
1822,doi:10.7910/DVN/URMQXW,2018,vcharnysh,Social Sciences,RESEARCHERS,Volha Charnysh Dataverse
1823,doi:10.7910/DVN/NUERNZ,2017,mlross,Earth and Environmental Sciences;Social Sciences,RESEARCHERS,Michael L. Ross Dataverse
1824,doi:10.7910/DVN/N3WF2P,2019,tvinner,Arts and Humanities;Earth and Environmental Sciences;Social Sciences,UNCATEGORIZED,Endre Tvinnereim Dataverse
1825,doi:10.7910/DVN/0DOFEF,2016,tvinner,Social Sciences,UNCATEGORIZED,Endre Tvinnereim Dataverse
1826,doi:10.7910/DVN/A785G7,2018,bigKRLS,Mathematical Sciences;Social Sciences,RESEARCHERS,Pete Mohanty Dataverse
1827,doi:10.7910/DVN/WHCZJR,2018,jhr,Social Sciences,JOURNALS,Journal of Human Rights (JHR)  Dataverse
1828,doi:10.7910/DVN/LG2RLS,2020,jhr,Social Sciences,JOURNALS,Journal of Human Rights (JHR)  Dataverse
1829,doi:10.7910/DVN/QPESTS,2019,wBCRmosm,Earth and Environmental Sciences,RESEARCHERS,MOSM_LE
1830,doi:10.7910/DVN/JXSJ1G,2019,wBCRmosm,Agricultural Sciences;Other,RESEARCHERS,MOSM_LE
1831,doi:10.7910/DVN/IFZXDG,2018,pltjmms,Other;Physics,RESEARCHERS,Replication Data for: Factor Analysis by R Programming to Assess Variability Among Environmental Determinants of the Mariana Trench
1832,doi:10.7910/DVN/X0AOON,2015,fsolt,Social Sciences,RESEARCHERS,Frederick Solt Dataverse
1833,doi:10.7910/DVN/NZQIWM,2015,fsolt,Social Sciences,RESEARCHERS,Frederick Solt Dataverse
1834,doi:10.7910/DVN/SWC7UH,2018,dinopc,Social Sciences,UNCATEGORIZED,Dino Christenson's Dataverse
1835,doi:10.7910/DVN/Y7KGDK,2017,bulk_density_PTF,Agricultural Sciences;Other,RESEARCH_PROJECTS,bulk_density_PTF Dataverse
1836,doi:10.7910/DVN/O6HR6R,2019,cklarner,Social Sciences,RESEARCHERS,Carl Klarner Dataverse
1837,doi:10.7910/DVN/QXM09F,2017,bayesiancalibrationtutorial,Medicine; Health and Life Sciences,RESEARCH_PROJECTS,Bayesian methods for calibrating health policy models (R code) Dataverse
1838,doi:10.7910/DVN/FFBNBU,2018,guygrossman,Social Sciences,RESEARCHERS,Guy Grossman Dataverse
1839,doi:10.7910/DVN/FAH6KL,2018,ipsr-risp,Social Sciences,JOURNALS,Italian Political Science Review (IPSR/RISP) Dataverse
1840,doi:10.7910/DVN/BBVSBU,2018,ipsr-risp,Social Sciences,JOURNALS,Italian Political Science Review (IPSR/RISP) Dataverse
1841,doi:10.7910/DVN/AGTZ36,2016,ipsr-risp,Arts and Humanities,JOURNALS,Italian Political Science Review (IPSR/RISP) Dataverse
1842,doi:10.7910/DVN/0WKEHJ,2020,bluecarbondriversmodel,Earth and Environmental Sciences,RESEARCH_PROJECTS,Drivers and modelling of blue carbon stock variability in sediments of southeastern Australia
1843,doi:10.7910/DVN/S2VGJ1,2018,registration,Social Sciences,UNCATEGORIZED,Political Science Registered Studies Dataverse
1844,doi:10.7910/DVN/1DMAAJ,2016,registration,Social Sciences,UNCATEGORIZED,Political Science Registered Studies Dataverse
1845,doi:10.7910/DVN/GYY3H5,2016,registration,Social Sciences,UNCATEGORIZED,Political Science Registered Studies Dataverse
1846,doi:10.7910/DVN/S4IZ8K,2018,Schoonvelde,Social Sciences,RESEARCHERS,Martijn  Schoonvelde Dataverse
1847,doi:10.7910/DVN/7FYH0T,2017,Schoonvelde,Social Sciences,RESEARCHERS,Martijn  Schoonvelde Dataverse
1848,doi:10.7910/DVN/24122,2018,Schoonvelde,Social Sciences,RESEARCHERS,Martijn  Schoonvelde Dataverse
1849,doi:10.7910/DVN/2PNZNU,2018,Schoonvelde,Social Sciences,RESEARCHERS,Martijn  Schoonvelde Dataverse
1850,doi:10.7910/DVN/5MYZKI,2019,cervas,Social Sciences,RESEARCHERS,Jonathan Cervas Dataverse
1851,doi:10.7910/DVN/MGAVHG,2020,kwtrp,Medicine; Health and Life Sciences,ORGANIZATIONS_INSTITUTIONS,KWTRP Research Data Repository
1852,doi:10.7910/DVN/BFJ7RX,2019,kwtrp,Medicine; Health and Life Sciences,ORGANIZATIONS_INSTITUTIONS,KWTRP Research Data Repository
1853,doi:10.7910/DVN/EMM5MP,2020,yuhuawang,Business and Management;Law;Social Sciences,RESEARCHERS,Yuhua Wang Dataverse
1854,doi:10.7910/DVN/ART3M9,2018,sliao,Social Sciences,RESEARCHERS,Steven Liao Dataverse
1855,doi:10.7910/DVN/GY8PXP,2020,sliao,Social Sciences,RESEARCHERS,Steven Liao Dataverse
1856,doi:10.7910/DVN/9HO5J8,2017,evolution-of-sustainability,Earth and Environmental Sciences;Social Sciences,RESEARCH_GROUP,Evolution of Sustainability
1857,doi:10.7910/DVN/9WPVEY,2016,evolution-of-sustainability,Business and Management;Other;Social Sciences,RESEARCH_GROUP,Evolution of Sustainability
1858,doi:10.7910/DVN/KRWG8E,2019,JJPS,Social Sciences,JOURNALS,Japanese Journal of Political Science
1859,doi:10.7910/DVN/LTGH26,2019,JJPS,Social Sciences,JOURNALS,Japanese Journal of Political Science
1860,doi:10.7910/DVN/A84A9E,2015,zhongjunhu,Social Sciences,RESEARCH_PROJECTS,Replication Materials for QMSS Thesis Dataverse
1861,doi:10.7910/DVN/EAXI4K,2015,REVAMPNottingham,Social Sciences,UNCATEGORIZED,Rethinking the Value of Advanced Mathematics Participation Project Dataverse
1862,doi:10.7910/DVN/C6WCUY,2019,markmanger,Social Sciences,UNCATEGORIZED,Mark Manger Dataverse
1863,doi:10.7910/DVN/X0VSTL,2020,martinhuber,Social Sciences,RESEARCHERS,Martin Huber
1864,doi:10.7910/DVN/RUZL8U,2020,martinhuber,Social Sciences,RESEARCHERS,Martin Huber
1865,doi:10.7910/DVN/I57L3O,2019,martinhuber,Social Sciences,RESEARCHERS,Martin Huber
1866,doi:10.7910/DVN/KJV6OJ,2016,censusethnic,Social Sciences,RESEARCHERS,Replication Data for Lieberman Singh Global Analysis of Census Enumeration of Ethnic Categories Dataverse
1867,doi:10.7910/DVN/OTHBVU,2016,ir_dataverse,Social Sciences,RESEARCHERS,Ingo Rohlfing Dataverse
1868,doi:10.7910/DVN/ACUDFD,2016,ir_dataverse,Social Sciences,RESEARCHERS,Ingo Rohlfing Dataverse
1869,doi:10.7910/DVN/X7J1WC,2018,Chesthurber,Social Sciences,RESEARCHERS,Ches Thurber Dataverse
1870,doi:10.7910/DVN/UMG39H,2019,imai,Mathematical Sciences;Social Sciences,RESEARCHERS,Kosuke Imai Dataverse
1871,doi:10.7910/DVN/XPCVEI,2016,euspeech,Social Sciences,RESEARCH_PROJECTS,EUSpeech Dataverse
1872,doi:10.7910/DVN/X7PCPB,2016,hickswd,Social Sciences,RESEARCHERS,William D. Hicks Dataverse
1873,doi:10.7910/DVN/CFPBRI,2017,peterbucchianeri,Social Sciences,RESEARCHERS,Peter Bucchianeri Dataverse
1874,doi:10.7910/DVN/TIIJAK,2015,thesiswz2300,Social Sciences,RESEARCH_PROJECTS,QMSS thesis(wz2300)  Dataverse
1875,doi:10.7910/DVN/Q0CXGA,2018,jmmf,Social Sciences,RESEARCHERS,Jose Miguel Molina Fernandez Dataverse
1876,doi:10.7910/DVN/ZJTWVY,2019,tropical_reforestation_study,Social Sciences,RESEARCH_PROJECTS,Tropical Reforestation
1877,doi:10.7910/DVN/JTLAIG,2017,klm,Social Sciences,RESEARCHERS,Kyle L. Marquardt Dataverse
1878,doi:10.7910/DVN/TMVVDO,2018,klm,Social Sciences,RESEARCHERS,Kyle L. Marquardt Dataverse
1879,doi:10.7910/DVN/ZJQZH5,2015,klm,Social Sciences,RESEARCHERS,Kyle L. Marquardt Dataverse
1880,doi:10.7910/DVN/1AZYRE,2018,Big5Ambition,Social Sciences,RESEARCH_PROJECTS,Replication Data for The Personality of the Politically Ambitious
1881,doi:10.7910/DVN/EHR4QG,2016,srm,Computer and Information Science;Social Sciences,RESEARCH_PROJECTS,SRM Dataverse
1882,doi:10.7910/DVN/QR0GFU,2016,chilton,Law;Social Sciences,UNCATEGORIZED,Adam Chilton Dataverse
1883,doi:10.7910/DVN/HQZOOB,2017,ironworks,Chemistry;Earth and Environmental Sciences;Other;Social Sciences,RESEARCHERS,IRONWORKS Dataverse
1884,doi:10.7910/DVN/JX0ESJ,2018,bstewart,Social Sciences,RESEARCHERS,Brandon Stewart Dataverse
1885,doi:10.7910/DVN/SIGIAU,2018,bstewart,Social Sciences,RESEARCHERS,Brandon Stewart Dataverse
1886,doi:10.7910/DVN/SIJ1OC,2020,south_korea_covid19,Medicine; Health and Life Sciences,RESEARCHERS,Samir Soneji Dataverse
1887,doi:10.7910/DVN/MDAHHQ,2020,south_korea_covid19,Medicine; Health and Life Sciences,RESEARCHERS,Samir Soneji Dataverse
1888,doi:10.7910/DVN/BZN2QC,2019,SLU,Business and Management;Social Sciences,ORGANIZATIONS_INSTITUTIONS,St. Lawrence Dataverse
1889,doi:10.7910/DVN/BJIAKI,2016,naijia,Social Sciences,RESEARCHERS,Tweets will Tell: Using Social Media to Predict Protest Behavior Dataverse
1890,doi:10.7910/DVN/FXKA3J,2016,naijia,Social Sciences,RESEARCHERS,Tweets will Tell: Using Social Media to Predict Protest Behavior Dataverse
1891,doi:10.7910/DVN/STRA2P,2018,latent_tb_modelling_review,Medicine; Health and Life Sciences,RESEARCH_PROJECTS,Review of modelling approaches for Latent TB 
1892,doi:10.7910/DVN/5D4UAY,2018,crowdfunding,Business and Management;Social Sciences,RESEARCH_GROUP,Crowdfunding and Innovation Dataverse
1893,doi:10.7910/DVN/CMQYMO,2019,TRABALHO--FINAL--AD--UFPE,Social Sciences,RESEARCHERS,Karla Godoy da Costa Lima Dataverse
1894,doi:10.7910/DVN/RXYHGK,2019,Demo_Desenveco,Social Sciences,RESEARCHERS,Jenifer Santana Dataverse
1895,doi:10.7910/DVN/W1REJL,2018,radioproxy,Social Sciences,RESEARCHERS,Gordon Danning Dataverse
1896,doi:10.7910/DVN/NCV3EX,2018,stefan_mueller,Social Sciences,RESEARCHERS,Stefan Müller Dataverse
1897,doi:10.7910/DVN/URXZX5,2016,trackingdecoy,Computer and Information Science;Physics;Social Sciences,RESEARCH_PROJECTS,Lock in Feedback Dataverse
1898,doi:10.7910/DVN/FCHU0J,2016,trackingdecoy,Computer and Information Science;Physics;Social Sciences,RESEARCH_PROJECTS,Lock in Feedback Dataverse
1899,doi:10.7910/DVN/FFKC2P,2020,rdesai2,Medicine; Health and Life Sciences,RESEARCHERS,Rishi Desai Dataverse
1900,doi:10.7910/DVN/DW7Y5W,2019,eused,Social Sciences,RESEARCH_PROJECTS,European Union Sectoral Emissions Data (EUSED)
1901,doi:10.7910/DVN/DSDD7W,2016,mattblackwell,Social Sciences,RESEARCHERS,Matthew Blackwell Dataverse
1902,doi:10.7910/DVN/VNXEM6,2019,mattblackwell,Social Sciences,RESEARCHERS,Matthew Blackwell Dataverse
1903,doi:10.7910/DVN/CUBQSN,2017,mattblackwell,Social Sciences,RESEARCHERS,Matthew Blackwell Dataverse
1904,doi:10.7910/DVN/ULHZSG,2020,DiaphorinaSexEPG,Agricultural Sciences,LABORATORY,Diaphorina sex color size
1905,doi:10.7910/DVN/YRFNJ6,2015,Owsiak,Social Sciences,UNCATEGORIZED,Andrew Owsiak Dataverse
1906,doi:10.7910/DVN/TT7NZJ,2019,NicoleJanz,Social Sciences,UNCATEGORIZED,Nicole Janz Dataverse
1907,doi:10.7910/DVN/OZGUH9,2018,ditellaPolSci,Social Sciences,DEPARTMENT,Political Science
1908,doi:10.7910/DVN/24259,2014,javiermarquez,Social Sciences,RESEARCHERS,Javier Márquez Dataverse
1909,doi:10.7910/DVN/JE6R2R,2020,RiceResearch,Agricultural Sciences,ORGANIZATIONS_INSTITUTIONS,IRRI Dataverse
1910,doi:10.7910/DVN/SNCKJW,2018,yutakamahara,Mathematical Sciences;Social Sciences,RESEARCHERS,Yuta Kamahara Dataverse
1911,doi:10.7910/DVN/HL8HCA,2018,deliberativeminipublics,Social Sciences,RESEARCH_PROJECTS,Effects of Deliberative Minipublics on Public Opinion
1912,doi:10.7910/DVN/4EPUIA,2018,seconlab,Computer and Information Science;Social Sciences,UNCATEGORIZED,TU Security Economics Lab Dataverse
1913,doi:10.7910/DVN/RZHL3X,2017,seconlab,Computer and Information Science,UNCATEGORIZED,TU Security Economics Lab Dataverse
1914,doi:10.7910/DVN/7ROIBN,2018,seconlab,Computer and Information Science,UNCATEGORIZED,TU Security Economics Lab Dataverse
1915,doi:10.7910/DVN/E6D8RI,2020,Gehlbach,Social Sciences,UNCATEGORIZED,Scott Gehlbach Dataverse
